Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Manually modified for quantification,Manually modified for annotation,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,KB,KB.1,KB.2,KF,KF.1,KF.2,KN,KN.1,KN.2,YB,YB.1,YB.2,YF,YF.1,YF.2,YN,YN.1,YN.2,YPF,YPF.1,YPF.2,Blood,NIAO
12357,8.86,597.23285,Unknown,[M+H]+,ion correlated with 9020; ion correlated with 8965; ion correlated with 9791,0.048,True,999,False,False,False,False,False,60463.24,YN3,597.23285:3023162 598.2362:0 599.23956:0,91.05451:5611 103.05378:6883 105.06908:6631 115.05482:6787 121.06441:7101 133.06326:7096 135.08012:5287 145.06487:8390 147.0434:8138 149.0593:11681 159.04398:8598 161.05824:17744 163.0735:6952 165.05447:6946 173.05637:6424 175.03789:6489 177.054:22662 179.03395:8861 189.05534:216534 190.05711:19070 191.0701:31196 193.04898:8287 199.07516:12647 201.05295:13008 203.03291:8612 203.06859:10465 204.04086:11433 205.04846:89057 206.05402:13130 207.06473:8837 213.05495:9683 213.09033:7245 215.06973:30271 217.05046:17343 218.05466:7430 219.06635:205675 220.0717:29272 221.04399:18685 227.07106:49538 229.04994:40055 229.08598:8434 231.06508:8698 232.03745:13199 233.04294:21858 233.08047:23310 234.05159:5638 235.06059:68066 236.06458:6591 241.08649:73491 243.06517:153913 243.10081:9836 244.07065:15918 245.07903:13310 245.11542:8107 247.05971:39626 251.0928:16046 255.06732:9212 257.08029:16525 258.08795:21522 259.05795:57419 259.0975:11596 260.06525:7203 261.11044:11900 263.09433:5750 273.11295:193652 274.11713:18135 275.08807:10131 276.09909:7244 277.10757:59733 278.10696:7398 283.09476:18374 287.08902:8117 289.10626:20700 290.11584:12195 291.1214:1500763 292.12711:137746 293.10037:11115 301.10764:33458 305.10141:7992 307.11774:357043 308.12067:28269 311.09122:12346 315.12103:21757 321.13138:7254 327.06268:5529 329.10275:17357 347.11261:11700 355.11703:6588 373.12518:13009 374.13882:5195 435.14191:6184 445.12372:6911 451.13315:9742 457.12601:6824 461.11899:6748 473.73959:5722 475.14102:6312 479.13409:12987 501.71371:5424 531.13647:6006 533.17377:10242 534.19098:9772 535.19934:7889 537.21289:16294 539.22589:5525 549.216:47934 550.22095:11127 551.18506:87925 552.19684:9921 561.20996:26236 565.20795:19530 566.21399:201721 567.2243:62856 579.22485:179124 580.23322:35661 596.21674:33579 597.23145:682922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2981097,2844347,3023162,0,0,0,0,2949535
12359,18.391,597.51904,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,419645.06,YF1,597.51904:3756050 598.52239:2017565 599.52575:348002,55.01877:10274 55.05482:23297 57.07068:18814 60.04502:8642 61.12952:4086 67.05471:15119 69.07056:28112 70.06597:539626 71.04952:11018 71.06883:7705 71.08588:9465 79.05489:6756 81.0704:16577 81.82253:4567 83.0862:24297 85.10173:5177 87.09181:8537 88.07588:9199 88.12215:4394 90.91945:8526 93.07063:7158 95.08592:15563 97.07662:16099 97.10202:14576 98.06003:13039 107.08616:4592 109.10143:5384 111.11747:4795 113.07123:18907 114.05593:5620 115.08629:398953 116.07138:80144 116.09042:12060 126.12674:4652 131.36485:5119 133.09663:10643 141.06654:8177 158.08194:5593 159.07619:6744 170.70337:4721 190.96214:4728 197.8078:4280 210.81062:5080 223.20374:11898 228.58025:4640 311.29398:7992 319.27277:13841 337.2854:92808 338.26941:19177 351.3009:23852 355.29477:55930 369.31296:11502 373.30261:7393 478.32907:5108 579.51648:14326 596.59454:12575 597.5213:148492,0,0,0,166433,166433,166433,0,0,0,242394,0,0,3756050,23347682,35863332,868890,54356,0,0,0,0,80798,307749
12378,16.537,603.29242,Unknown,[M+H]+,ion correlated with 12447,0.048,True,999,False,False,False,False,False,126.24,YB1,603.29242:4587081 604.29577:1719659 605.29913:361136,53.03933:7447 55.01843:11068 55.05491:22882 57.03436:16868 57.07073:13712 65.06218:3610 67.05483:83265 69.03412:5065 69.07067:22125 71.04958:4266 71.08651:5749 77.39832:3664 79.05502:63934 81.03393:25776 81.07053:64611 83.08572:11414 85.06533:9237 87.86859:3710 91.05456:116196 93.0707:62575 95.04908:11331 95.08604:45603 97.06491:7453 98.98473:209344 99.08005:4740 103.05477:5030 105.07005:92709 107.08628:34483 109.02915:12923 109.10152:15578 115.05365:5987 117.07029:22440 119.08549:82601 121.06441:5219 121.1011:33796 123.08012:4834 123.11639:8732 128.06032:4759 129.0556:7796 129.06935:23353 130.07799:6215 131.08556:40174 133.10107:53443 135.11736:12793 137.09599:5284 142.07793:5657 143.08559:27068 145.10132:34252 147.0806:9607 147.11566:23170 149.09554:10468 149.13353:5546 151.11157:4598 155.00987:156858 157.10071:24203 159.11627:7560 161.09702:4912 161.13193:14050 163.14857:5591 171.11684:32464 173.13194:14820 175.11037:5146 175.14774:16285 185.13341:24110 187.14891:10509 189.12625:6400 189.16309:28292 199.14709:15815 201.16383:4376 203.17789:31706 213.16409:7643 217.80753:4292 243.02534:5908 243.21228:7431 245.22462:14752 259.20432:4791 259.2439:11415 269.2254:73344 270.22943:8086 287.23636:78971 288.24112:7803 299.05231:5819 317.06104:16898 360.62543:5076 361.27625:42369 362.2742:8209 441.23956:10335 598.2984:4934 603.284:7489,0,3092147,1958867,0,0,0,0,0,0,4587081,1570855,1527078,687128,0,0,1874020,0,0,0,0,0,2561671,624673
12379,16.382,603.29248,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,186.98,YN1,603.29248:3915940 604.29583:1516052 605.29919:293743,53.03933:8698 55.01844:5898 55.05484:18650 57.03401:19705 57.07074:16092 67.05482:81780 69.07062:22052 71.04959:5203 71.08595:5800 77.9508:3762 79.05501:68666 81.03381:33747 81.07057:67355 83.08573:7477 85.06535:7018 91.05455:144624 92.05811:5253 93.06989:65774 95.04998:14415 95.08601:52939 97.06493:10458 98.98476:239420 99.08006:6252 105.04459:6011 105.07018:95654 107.08639:34082 109.02809:17421 109.10154:19752 117.06947:34353 119.08559:87185 121.10119:37095 123.11641:5458 128.06172:7617 129.05423:10231 129.06975:34019 131.08575:59563 133.10101:58980 135.08015:14255 135.11739:18357 137.09601:6655 141.4919:5043 143.08597:30423 145.10127:27224 147.08063:5732 147.11601:26957 149.09729:9718 149.13354:5094 155.00995:166653 157.10081:32880 159.1163:17899 161.09511:6975 161.13177:22063 171.1161:26932 173.13197:10483 173.64078:4267 175.11259:9980 175.14777:19521 185.13342:22979 187.14894:7070 189.12628:7384 189.16357:22847 190.16652:4069 191.17775:4630 199.14713:14143 201.16386:7871 203.14279:5389 203.17833:30461 209.01974:4949 213.16414:10412 227.17763:7910 243.02539:5980 245.22467:18423 259.23999:11290 269.22519:77348 270.22949:11790 287.23724:91631 288.24118:9066 317.06119:20091 357.07986:4127 361.27634:56480 362.27426:10958 441.23962:11358 465.59317:5049 603.28406:9505 603.38245:4702,0,4144,0,0,0,0,0,0,0,29361,0,0,1963297,0,0,3915940,0,0,0,0,0,9787,1305313
12380,16.627,603.29297,Unknown,[M+H]+,ion correlated with 12446,0.095,True,999,False,False,False,False,False,500.31,KB2,603.29297:8088266 604.29632:2816416 605.29968:746656,53.03938:9866 55.01849:19915 55.05499:36840 57.0341:36883 57.07043:26661 65.03936:7103 67.05492:165717 68.05795:4927 69.07074:38809 71.04965:5863 71.08602:8939 79.05515:107705 81.03394:42518 81.07063:127185 83.04919:6815 83.08581:16293 85.02898:8168 85.06543:15813 85.1019:6127 91.05469:232038 92.0582:9766 93.07006:125907 94.07426:5512 95.04919:14569 95.08617:104897 97.06502:15304 97.1013:5452 98.98486:423773 99.04462:5244 100.76331:4894 103.05389:6864 104.10759:6239 105.0457:7510 105.07024:188760 106.07317:6807 107.0854:60292 109.02851:30522 109.06491:8384 109.10188:34199 112.31134:4956 117.06958:59210 119.08569:150459 120.08893:7150 121.10131:66076 122.10454:5667 123.11652:15218 128.06184:11283 129.05435:17861 129.06976:58442 131.08572:93196 132.08914:7200 133.06487:6430 133.10141:112159 135.08028:13378 135.1176:27905 137.09615:8003 137.13269:11106 142.07808:4649 143.08601:42119 145.1017:55751 147.08076:14997 147.11612:45712 149.09619:26740 149.13196:11865 151.11174:6603 155.01007:309606 157.10104:53014 159.11635:23123 161.09526:9041 161.13252:33263 163.11121:8028 163.14874:9171 171.11691:62346 173.13214:14741 175.11057:12176 175.14815:39839 177.16335:15159 183.38521:4883 185.13321:47141 186.13832:5679 187.14911:15635 189.12646:9971 189.16293:54826 191.17792:6681 199.14758:33624 201.16405:12031 203.14297:8612 203.1788:52532 205.15956:7627 209.01993:5537 213.16434:12493 217.1599:5096 227.17784:9646 243.0256:9915 243.20895:9418 245.22527:34318 259.24023:17278 269.22568:143414 270.22974:21297 287.2374:164893 288.24142:16328 299.05264:10845 317.06213:35830 335.07727:5749 361.27673:92280 362.2746:16900 441.24005:19225 449.28555:5216 603.28461:15781,0,8088266,7530936,0,0,0,0,0,0,3064272,2677314,2224858,423654,0,0,915194,0,0,0,0,0,2655481,305065
12411,18.521,611.53552,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,1324.72,YF2,611.53607:16041551 612.53942:7017394 613.54278:1363468,55.0184:44815 55.05516:128866 57.07071:93667 67.05467:71999 69.07045:147003 70.0659:3087254 71.04951:58943 71.06878:53402 71.08587:71480 74.02433:23711 79.05495:31807 81.07034:101052 83.08625:130385 85.10178:29307 87.09248:33017 88.07581:19284 93.07059:46467 95.08575:77739 97.06475:20302 97.07651:135530 97.10194:81780 98.05991:45214 99.06773:11781 107.08607:22062 109.10134:22211 111.11738:22416 113.07087:73118 114.05461:39993 115.08733:2110435 116.07127:433290 116.08992:49889 121.1007:47570 123.11619:10990 133.0979:55810 135.11671:26985 137.13231:10249 141.06619:61143 157.09686:17169 159.07576:41117 237.22044:67734 251.23582:21023 294.2789:11978 305.29306:19227 309.29291:12152 333.29138:59857 337.28595:20625 343.29236:11638 347.30759:27566 351.30099:465558 352.27701:88797 355.29422:13526 357.30762:32256 365.31354:179488 366.3024:30450 369.31189:331330 370.31247:31490 383.32816:107687 384.32733:10815 387.32346:42338 401.3345:14520 593.52472:122005 594.52655:20052 611.53143:942902,0,0,0,402696,402696,402696,739,0,0,702485,48069,0,2154568,16041551,24136728,2661626,163339,0,0,0,0,250185,941655
12446,16.627,621.30127,Unknown,[M+H]+,ion correlated with 12380,0.095,True,999,False,False,False,False,False,280.59,KB2,621.30127:6847798 622.30462:2714397 623.30798:591628,53.00275:14639 53.03936:34306 55.01854:70374 55.05493:150715 57.03446:108230 57.07082:39459 65.03934:19544 67.05488:454647 68.05846:20237 69.03418:12314 69.07069:146350 71.04964:16427 71.086:18944 73.02903:16060 75.04482:20516 77.03931:6080 79.05505:354181 80.05836:13443 81.03387:131821 81.07056:325819 82.07382:12294 83.04999:28234 83.08582:54950 85.02895:20156 85.06556:30651 85.10187:7849 91.05458:592115 92.05813:29403 93.06995:325603 94.07336:15603 95.04916:66995 95.0861:256529 96.08932:9529 97.06506:69947 97.10127:13453 98.98479:774675 99.04459:16998 99.08106:8772 103.03997:9810 103.05486:11166 105.0448:24968 105.07018:341013 106.07314:13152 107.08628:143415 109.02914:84841 109.06488:17589 109.10159:68207 111.081:7628 115.05492:9748 116.99501:20693 117.07058:126728 119.08554:297070 120.0889:14564 121.10116:94966 123.08022:21531 123.11649:23931 127.03859:14411 128.0618:15980 129.05434:116704 129.06938:84598 130.05841:8402 131.08557:171523 132.08911:6612 133.1012:187127 135.08023:17088 135.11717:48873 137.0961:15230 137.13264:12953 140.01134:13405 142.07803:8613 143.08537:71099 145.10139:100607 147.08072:15476 147.11603:67343 148.12148:9522 149.0959:27566 149.13191:21505 155.00992:262827 155.08508:9619 157.10092:75967 159.11618:35096 161.09521:12800 161.13214:46255 163.05981:16115 163.11116:8433 163.1487:21627 169.10121:8199 171.11668:74932 173.02199:54408 173.13167:28179 175.11272:10455 175.14777:48605 177.1633:14846 185.13272:58156 186.13586:10932 187.14836:25973 189.12888:14271 189.16341:58649 191.17787:8072 197.1187:9063 199.14687:39474 201.16399:15013 203.17841:106237 204.18205:14539 213.16428:22791 215.1796:6358 217.19626:7632 227.18102:10093 241.1963:11582 243.02554:10883 243.21248:16627 245.22525:28378 257.2291:6606 259.20453:12775 259.24411:22672 261.03796:45030 269.21265:19091 269.22522:175634 270.22784:28506 271.24356:6242 287.23639:162878 288.24036:28752 317.06061:39422 335.07166:49292 343.26306:11351 361.2757:547861 362.27335:103426 403.72504:6273 441.2399:15324,0,6847798,6359527,0,0,0,0,0,0,2370380,1992333,1642069,280012,0,0,653654,0,0,0,0,0,2001594,217885
12447,16.537,621.30426,Unknown,[M+H]+,ion correlated with 12378,0.048,True,999,False,False,False,False,False,360.07,YB1,621.30426:3225612 622.30761:1396406 623.31097:183348,53.00307:4402 53.03932:15936 55.01839:33024 55.05488:71821 57.03436:67073 57.07031:17835 65.03928:12132 67.05482:209463 68.05839:5859 69.03411:7194 69.07061:55650 71.08593:6659 73.02896:6180 75.04474:5533 76.96426:5297 79.05495:164441 80.05829:7252 81.0339:55518 81.0705:162549 83.08571:16686 85.02888:12541 85.06532:12239 91.05453:270205 92.05808:9414 93.06986:149244 94.07328:9605 95.04917:27993 95.08602:115783 97.06493:27635 97.10118:6350 98.98473:363290 99.0445:7320 105.04455:11516 105.07011:163370 106.07304:4573 107.0864:53143 109.02802:29163 109.06477:10412 109.1015:35442 115.05481:5229 116.9949:5185 117.06937:50917 119.08551:132317 121.06439:8055 121.10097:48142 123.0814:11508 123.11767:7996 127.03983:10821 128.06168:7985 129.05449:51347 129.06949:41557 131.08566:81769 133.10114:85411 135.08011:6131 135.11694:25503 137.09598:4786 140.01122:7131 143.08553:32741 145.10132:36889 147.08058:6131 147.11627:30349 149.09552:6105 149.13177:10763 155.00983:112090 157.10104:30948 159.11673:21611 161.13148:22199 163.05965:6226 163.14854:5586 169.10104:4829 171.11717:39808 173.02196:25344 173.13408:7889 175.11035:6088 175.14771:14220 177.16313:5905 185.13309:18798 187.14888:11169 189.16338:24773 199.14706:17403 201.1638:9564 203.17841:47542 213.16406:6916 243.20865:7898 245.22824:16751 259.24387:9364 261.03833:25410 267.64877:5418 267.70691:4645 269.22552:83056 270.2294:5746 271.24329:5918 287.23633:83013 288.24109:10877 317.061:19246 335.07379:23407 343.26273:6828 361.276:263227 362.27444:31212,0,2342380,1472168,0,0,0,0,0,0,3225612,1285987,1169892,434659,0,0,1346117,0,0,0,0,8167,1893830,448706
12450,7.048,623.15942,Unknown,[M+H]+,ion correlated with 9176; ion correlated with 12167; ion correlated with 4804; ion correlated with 4399,0.143,True,999,False,False,False,False,False,66911.22,YN1,623.15942:3331199 624.16277:1712704 625.16613:462228,71.01324:6802 73.02896:10878 85.02895:26730 95.01305:17986 101.02364:6134 113.02343:8604 134.03664:54259 137.02286:179573 138.02625:8868 141.01741:13230 141.06982:13915 169.06561:19073 175.04005:9522 181.06383:14565 183.04396:17295 186.06828:12094 196.05203:5900 197.0607:36296 213.05466:79285 214.06104:79250 225.05579:209282 226.05818:12656 229.08569:46682 242.0578:23857 253.04732:215457 254.05429:21661 257.08026:8573 267.06424:5606 269.04492:47635 270.05243:620755 271.05649:58779 285.07452:3615862 286.07657:310576 309.07684:9803 396.05804:6867 447.12567:108414 448.13126:11717 461.10953:11575 483.14743:5899,0,0,0,0,0,0,0,0,0,278702,365711,264373,0,0,0,3331199,3258379,3447105,0,0,0,302929,3345561
12456,18.665,625.5509,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,204805.64,YF3,625.5509:16576031 626.55425:8218768 627.55761:1845726,53.00297:14257 55.0188:65606 55.05515:196809 57.0707:132618 67.05467:105481 68.05028:14897 69.07051:212586 70.0659:4491880 71.04951:101778 71.06306:12157 71.06877:109492 71.08582:83787 74.02425:29546 79.05485:56513 81.07034:136792 83.08624:185274 85.10159:38386 87.09258:58337 88.07579:29748 91.05432:13745 93.07043:73128 95.08578:113638 97.06628:26818 97.07647:156443 97.10188:109419 98.06078:66538 99.06863:17073 107.08604:37144 109.1013:57541 111.08069:14019 111.11758:25891 113.07114:99086 114.05473:60367 115.08731:2724369 116.07124:626658 116.08971:73587 117.07392:15673 121.10064:60482 123.11744:19786 133.09779:74013 135.11711:37789 141.06627:66886 149.13322:11563 157.09682:14161 158.08176:15209 159.07602:37583 251.23515:86045 252.2395:13235 294.27881:14106 319.30954:40311 320.29193:11749 323.30283:21866 347.30768:86524 348.31094:8729 351.30148:11359 357.30948:36809 365.31323:646487 366.2952:116204 367.30161:23127 383.32828:432794 384.32858:54920 401.33484:45893 402.34274:14982 607.5351:129295 608.54425:28621 625.54999:998754,0,0,0,79422,79422,79422,0,0,2748,2409139,240331,13305,183547,6645023,16576031,6292274,394441,23727,85929,0,0,887592,2236814
12457,18.558,625.55176,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,100930.04,YB1,625.55176:5133448 626.55511:2610152 627.55847:466819,55.01842:19286 55.05489:53453 57.07072:47951 67.05463:35977 69.07062:58052 70.066:1367801 71.04953:27961 71.06889:26271 71.08591:23925 74.02444:7724 79.05495:16433 81.07038:37589 83.08643:52611 85.10179:8439 87.09187:10373 88.07594:6610 93.07069:16667 95.08583:34949 97.0658:8723 97.07649:55413 97.1018:31207 98.06101:18381 99.06787:9518 107.08517:11710 109.10151:17882 111.11754:9054 113.07117:32864 114.05485:18859 115.08633:858968 116.07026:189200 116.09016:26684 121.10103:20869 133.09673:25385 135.11734:10800 141.0661:26491 157.09711:6453 159.07629:10957 251.23428:31015 252.23996:6963 268.2644:7661 294.27936:6390 319.31085:11842 323.30344:8337 347.30759:30736 351.30212:7774 357.31021:15038 365.3139:221525 366.29541:44335 367.30228:8036 383.32898:170266 384.32791:20454 401.33511:21080 607.53491:45166 608.54547:15107 625.55054:352248,0,0,0,1035721,1035721,1035721,1518,3807,1220,5133448,318140,6521,6492,2769738,3807944,4036149,313241,12776,0,0,0,1819370,1454055
12485,8.867,635.20795,Unknown,[M+H]+,,0.286,True,999,False,False,False,False,False,12308.97,YB2,635.21082:3722234 636.21417:2147128 637.21753:492872,51.27358:3545 52.33682:4086 56.85709:3606 59.13856:3574 86.9987:4187 111.03542:4340 119.00542:4106 272.72794:4635 329.0972:803007 330.10187:59206 370.12906:17104 489.92548:4150 517.02942:4369,0,0,0,0,0,0,488433,505213,388129,2889818,3722234,3361710,123528,72007,129633,3182713,2953008,3567620,62696956,469148,60249276,3324587,3234447
12486,8.945,635.20807,Unknown,[M+H]+,ion correlated with 8843,0.048,True,999,False,False,False,False,False,1202.5,YPF2,635.20807:40878232 636.21142:25123208 637.21478:5778936,56.25907:3990 70.0654:10551 73.97738:4818 77.77689:4332 84.04506:5312 86.09641:4271 92.78819:4740 94.76105:4682 101.69294:4502 137.05959:6164 272.237:5109 281.04138:8880 314.0788:14570 329.09766:3638456 330.1019:343978 347.10733:17565 354.29443:5556 370.12253:31072 405.69568:5285,0,0,0,0,0,0,0,0,0,179129,128925,354259,0,0,0,1609658,1336611,1531270,3883793,40878232,3900172,220771,1492513
12528,9.339,658.23145,Unknown,[M+H]+,ion correlated with 12809; ion correlated with 11794; ion correlated with 7983; ion correlated with 9640,0.143,True,999,False,False,False,False,False,51962.05,YN1,658.23157:7725940 659.23492:4073434 660.23828:936257,53.03932:10056 55.01842:11423 57.03435:13453 61.02906:11803 67.05476:20130 68.99768:8845 69.03409:30140 71.04957:7286 73.02896:17115 78.04681:7385 79.05495:13858 81.03379:11224 81.07047:7879 85.02885:161540 91.0545:11656 95.01307:40624 95.04996:42395 97.02866:45753 97.33572:5901 103.03988:8890 105.03435:15821 105.07008:22783 106.04214:23687 107.04946:14142 109.02914:8338 113.02343:20603 115.05481:11017 118.04115:12323 119.04974:10245 121.0644:14348 123.04385:1578110 124.04689:45404 127.0387:26229 133.06454:162371 134.03633:74605 135.04439:6373 137.05945:11093 141.01733:57931 145.05009:30132 145.06485:6884 147.04324:117245 148.04785:5891 149.0591:84219 151.03935:7641 152.04593:112937 159.02875:5679 160.05115:9674 161.06009:103933 162.06506:6495 165.0545:65952 166.06253:7329 167.06961:1739189 168.07352:85401 173.05806:24468 180.07668:8806 181.08678:102739 185.05907:5581 188.04559:19464 189.05482:52251 193.08473:63856 201.05292:12593 202.06242:7498 213.05492:7399 217.05043:6992 219.06612:33892 231.06505:7348 263.05383:12476 281.06396:7332 285.07449:16581 303.12024:483416 304.12421:53950 327.12332:39857 345.134:15539 368.12561:57358 369.13135:36411 399.14062:9183 425.12592:7640 429.15283:14610 443.13611:35579 582.89203:5883,0,0,0,0,0,0,0,0,0,1691535,1943873,2061648,0,0,0,7725940,8317098,8441941,10336,0,6108,1899019,8161660
12599,18.373,703.5719,Unknown,[M+H]+,,0.143,True,999,False,False,False,False,False,993.69,YN1,703.5719:45678516 704.57525:26080388 705.57861:6176748,56.0501:228246 58.06603:133459 59.07386:41776 60.08165:2991510 61.08467:46185 70.06594:54807 71.07337:1369932 86.09683:15761939 87.10013:395377 90.91862:94584 98.98457:1448589 104.10738:1206681 124.99924:10767785 126.00307:138593 143.01067:100251 166.02588:101362 184.0721:38468484 185.0759:1114901 264.26758:83228 502.49216:40272 685.56049:79807 703.56689:198697,0,0,0,357618,357618,357618,1038486,873353,225765,1424227,629302,1610329,961873,355623,374113,45678516,41001596,23202132,0,0,0,1221286,36627415
12612,18.372,716.52094,Unknown,[M+H]+,,0.19,True,999,False,False,False,False,False,264.57,YB1,716.52094:16205759 717.52429:7617193 718.52765:2207354,53.0031:46756 53.0393:18435 55.01841:19324 55.05522:313110 57.03433:24265 57.07073:728307 62.06107:15914 65.03925:36948 67.05475:1116560 68.05837:21922 69.07054:365855 71.04955:20031 71.08648:490714 79.0549:281279 81.0704:1166685 82.07372:33139 83.04978:24973 83.0863:272759 85.0653:22028 85.1017:287054 91.05446:165732 93.07062:249932 95.04992:27967 95.08588:992787 96.08921:29876 97.06487:27199 97.10203:141027 98.06099:17793 98.98468:24771 99.08094:20623 105.04554:14307 105.06978:88269 107.08601:137210 109.10134:366503 110.10477:12295 111.08086:13103 111.11752:21840 113.09636:9690 119.08515:74184 121.10088:82652 123.11742:145309 124.01643:18550 125.09612:12496 133.10049:84870 135.11697:48941 137.13226:57491 147.11736:43607 149.13347:22197 151.14851:20891 153.12737:13918 155.01164:13687 161.13187:34486 163.1485:22634 165.16507:12711 175.14766:20722 196.04677:8843 239.23558:69923 245.22816:16448 263.23529:50003 282.27814:74462 306.28159:117235 313.27087:66722 319.26208:16565 337.27377:59484 436.28021:10388 454.29355:16059 575.50201:3457297 576.51111:717588 611.97656:9103,0,0,0,0,0,0,9599,0,0,16205759,13946035,14899565,12066070,4837980,5103296,191535,262951,220723,0,0,0,15017120,225070
12613,18.002,716.5213,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,223.36,YB3,716.5213:17063754 717.52465:8201962 718.52801:2286604,53.00306:64787 53.0393:33075 55.0184:26966 55.05484:405952 57.03432:34626 57.07073:894446 58.07402:14531 62.0606:17096 65.03921:55254 67.05475:1390494 68.05836:25089 69.07054:423176 71.04954:23565 71.08591:549319 72.08937:12302 79.05487:336440 80.05825:10961 81.0704:1493084 82.07352:44794 83.04977:37513 83.08636:308225 85.06528:27012 85.1017:310804 91.05445:221512 93.0706:337213 95.04991:36924 95.08588:1161963 96.0892:37382 97.06527:42443 97.10116:128845 98.06006:31148 98.98466:20025 99.08093:10624 105.04451:17199 105.06989:134067 107.0861:161394 109.10138:443411 110.10475:18646 111.08086:19916 111.1175:32045 117.0705:10576 119.08527:91493 121.10091:125110 123.11757:137921 124.01643:20420 125.0961:15586 133.10095:82181 135.11723:76426 137.13248:46838 147.11604:37094 149.13171:23136 151.14848:22127 155.0098:17192 161.13184:30194 163.14848:26531 175.14764:25984 184.07216:17017 189.16316:13216 221.22786:11438 239.2354:53531 245.2245:13861 263.23563:66386 282.27795:85358 306.2767:129555 307.28101:14756 313.27213:65990 314.27377:10651 319.26205:18740 323.22614:9445 337.27347:64411 436.28015:12037 575.50226:3918568 576.51172:772640,0,0,0,25098,25098,25098,0,0,0,8724970,5500946,17063754,6059552,2805901,2173056,62947,118380,193387,0,0,0,10429890,124905
12614,17.814,716.5213,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,308.35,YB3,716.5213:16890864 717.52465:7986482 718.52801:2245342,53.00303:62339 53.03933:37158 55.01878:27792 55.05485:417513 57.03439:36259 57.07073:953631 58.07401:19376 62.06059:17125 65.03927:57530 67.05476:1464698 68.05836:31507 69.07056:464763 71.04953:21234 71.08591:593416 72.08936:15454 79.0549:362132 81.07042:1491058 82.07342:36154 83.04979:34464 83.08636:347814 85.06528:25647 85.10175:340947 91.05443:221120 92.05804:10985 93.07063:329401 95.04963:38004 95.08591:1247844 96.08913:32969 97.06478:46836 97.1011:153447 98.06004:30683 98.98465:24551 99.08092:23349 99.1174:12344 105.04449:20736 105.07002:126663 107.08612:165310 109.10139:473573 111.11749:25623 113.09633:16002 119.0854:94133 121.10085:120140 123.11751:169614 124.0164:22096 133.10069:89092 135.11688:64627 137.13231:51365 147.11729:45676 149.13293:34026 151.14847:20112 153.12732:16680 155.00978:17143 161.13182:28357 163.14845:32192 175.14761:31098 184.07214:12992 239.23625:61961 245.22446:18274 263.23489:58129 282.27744:70968 306.27686:130889 307.28607:14872 313.27191:63309 337.27322:48479 454.29343:15002 575.50354:3470926 576.49957:546594,0,0,0,0,0,0,0,0,0,6554538,3939462,16890864,4668100,2143455,1529371,39891,7513,98558,0,0,0,9128288,48654
12622,18.09,730.53833,Unknown,[M+H]+,ion correlated with 12678; ion correlated with 12716,0.048,True,999,False,False,False,False,False,909.06,YN3,730.53833:52231840 731.54168:26520962 732.54504:10279536,56.05025:257241 57.07069:49608 58.06604:116105 59.07388:48674 60.08132:2714239 61.08468:59151 67.05473:76972 69.07053:34113 70.0654:69309 71.07345:1626138 71.08646:34640 81.07042:75432 86.09689:16286787 87.09491:41692 87.10027:437066 93.07065:33430 95.08595:62200 98.98459:1612250 104.10741:985342 125.0005:10724710 126.00319:131468 143.0107:55635 166.02516:109643 184.0741:34423372 185.0779:1096805 468.31039:32408 547.47693:30906 730.54047:1089182,0,0,0,26557,26557,26557,0,4680,0,23041,0,74431,63968,146470,207988,162371,96082,52231840,0,0,0,32491,17496764
12623,18.346,730.5387,Unknown,[M+H]+,ion correlated with 12677; ion correlated with 12643,0.048,True,999,False,False,False,False,False,957.58,YN3,730.5387:32156550 731.54205:17455800 732.54541:8597966,56.0502:167359 57.07029:29789 58.06605:60427 59.07389:23868 60.08133:1848677 67.05473:43215 70.06597:25255 71.07346:986669 71.08591:27794 72.07719:24015 81.07043:48265 86.09693:9794209 87.10024:258777 90.92113:38357 95.08508:32332 98.98462:988810 104.10741:643227 105.11092:28999 124.99929:6620269 126.00329:72608 143.01071:40995 166.02594:64263 184.07195:23117016 185.07576:665936 468.31049:28521 730.54083:758928,0,0,0,0,0,0,404,0,0,0,3345,49875,124776,130184,609029,150706,142585,32156550,0,0,0,17740,10816614
